hardboil,softboil,shell,lid,stove,taste_hb,remove_hb,taste_sb,remove_sb,grad_st
13.21043201,5.952506794,white,uncovered,electric,3,5,3,5,10
9.604858724,4.456414084,brown,covered,gas,4,4,2,3,6
12.9022438,5.971643364,brown,uncovered,gas,4,1,4,3,10
7.895048236,5.83359434,white,covered,electric,3,1,5,5,7
11.18993363,3.934395757,brown,covered,gas,3,5,3,1,5
6.665627446,5.521061719,brown,covered,electric,2,5,3,2,9
5.416733827,5.169174336,brown,covered,electric,4,1,1,2,4
8.773895069,5.884266403,brown,covered,gas,2,3,4,2,9
9.885056093,5.059036576,white,covered,gas,1,4,4,4,9
10.52878701,6.960369665,brown,uncovered,electric,4,2,5,5,9
9.777030778,6.627330758,white,uncovered,electric,3,1,2,5,1
13.64754034,6.70293061,brown,uncovered,electric,3,2,3,5,5
11.57960944,5.55693982,brown,covered,gas,5,4,1,5,2
7.960526565,5.371823318,brown,covered,electric,4,1,1,1,9
7.435651934,6.258921345,brown,covered,electric,5,2,2,2,8
9.304260002,7.118573425,brown,uncovered,electric,5,2,1,4,10
12.11874483,5.709058197,white,uncovered,gas,5,3,2,1,2
13.64028798,6.555461218,white,uncovered,electric,3,3,1,1,9
13.67433643,4.395570815,brown,uncovered,gas,4,3,4,5,6
5.707202774,5.141646557,brown,covered,gas,3,2,2,2,10
12.1959483,6.86506249,white,uncovered,gas,5,5,5,3,9
12.403245,7.148406897,brown,covered,electric,3,2,1,1,6
9.00778536,5.471742315,brown,covered,gas,3,1,2,4,8
14.3679923,7.641486442,brown,uncovered,electric,4,3,4,3,8
10.79137916,6.383268427,white,covered,gas,4,5,2,1,9
11.72142248,5.143692667,white,uncovered,electric,4,2,4,2,10
10.36261749,6.202017492,brown,covered,gas,4,3,2,3,4
11.23001623,7.348207254,white,covered,electric,4,2,1,2,9
11.71991244,4.700352141,white,covered,electric,4,2,1,5,4
7.85329093,5.793319954,brown,covered,gas,2,5,5,5,5
8.370653465,7.111477323,brown,uncovered,gas,2,4,4,5,6
10.16773441,4.84229518,brown,covered,gas,5,5,5,1,8
8.532543479,6.259880184,brown,covered,gas,5,5,1,1,9
15.35311343,6.393623712,white,uncovered,electric,4,2,4,5,3
11.16724879,7.561987522,brown,covered,gas,5,4,1,1,2
10.12056063,6.24490948,white,covered,electric,3,5,4,5,8
9.136860285,5.404929167,brown,covered,electric,1,3,2,3,2
16.59413934,5.722185212,white,covered,electric,2,4,4,2,3
13.73010807,4.158940466,brown,covered,electric,4,1,3,5,5
8.242347202,7.786141185,white,uncovered,electric,5,5,2,4,6
13.28638401,5.643996472,white,covered,gas,1,4,4,4,6
11.33770092,5.113078035,white,covered,gas,4,2,1,5,3
10.16611449,5.391098893,brown,covered,gas,5,5,3,4,8
9.643180792,6.673849073,brown,covered,electric,2,1,5,4,6
9.860790731,4.784403487,white,covered,gas,4,1,3,5,7
9.755262639,5.487796805,white,covered,electric,3,4,4,3,4
13.84530657,7.483525747,white,covered,electric,5,5,4,2,10
9.457257017,6.272804574,brown,uncovered,electric,1,5,1,5,8
10.99917958,5.944838834,brown,uncovered,electric,1,4,4,2,5
9.929276247,6.442951634,white,uncovered,electric,3,4,3,2,4
8.194452496,6.227102304,white,covered,electric,5,4,4,3,6
13.59231232,6.638238219,brown,uncovered,electric,3,2,5,2,8
12.4962829,6.831522521,brown,covered,gas,1,1,4,4,4
7.611172141,7.09922088,white,covered,gas,3,4,1,3,1
6.921758315,6.50227634,brown,covered,gas,1,2,5,3,8
10.20281254,6.221016837,brown,covered,electric,5,1,4,3,8
11.62527605,6.321796495,brown,covered,gas,2,1,2,2,3
11.96740235,5.069777229,white,covered,electric,3,4,1,2,3
9.157534956,5.296051904,white,uncovered,gas,4,1,4,3,7
11.98170914,4.957834273,brown,uncovered,electric,1,5,3,3,3
6.236354604,5.319966847,white,uncovered,gas,3,4,2,2,7
8.142597761,5.783253455,brown,uncovered,gas,4,3,5,5,5
8.576855353,5.259106749,white,covered,gas,3,3,2,3,3
9.291638969,6.806077065,white,uncovered,electric,4,5,5,4,2
9.143425782,6.039485375,white,uncovered,gas,1,4,2,2,9
10.01585642,5.462325137,white,uncovered,gas,4,2,5,1,8
12.76151266,5.385968555,white,covered,electric,1,5,3,4,8
11.75725777,7.366425189,white,uncovered,electric,5,2,5,3,5
5.046426037,4.806477071,white,covered,gas,3,5,4,1,3
10.62574666,2.985501698,brown,covered,electric,5,1,1,3,3
12.62078733,7.076407245,white,covered,gas,5,2,2,3,1
9.308646304,7.874573855,brown,uncovered,electric,5,2,1,5,10
9.086048487,6.049750491,white,covered,electric,2,5,5,4,5
15.23755088,6.514521686,white,uncovered,electric,3,4,1,3,7
10.83499948,6.104722639,white,covered,gas,4,5,4,5,2
8.913029486,5.706121181,white,covered,electric,4,1,4,4,7
12.76082243,5.805440474,brown,uncovered,gas,5,1,4,1,4
8.429318003,4.089003853,white,covered,electric,1,1,2,3,6
7.392456172,6.879673889,white,covered,gas,4,3,2,5,7
11.41872325,6.635688608,brown,uncovered,electric,2,2,1,5,10
8.152220015,5.356641859,brown,covered,gas,4,3,4,1,5
11.08243922,4.122622665,white,covered,electric,4,3,1,5,9
10.06254793,6.636035575,brown,uncovered,gas,1,3,4,4,3
10.58801318,4.799414066,white,covered,electric,3,5,5,4,4
8.73316259,8.109309105,brown,uncovered,gas,3,4,3,2,9
12.87747223,7.098017871,white,uncovered,electric,3,5,5,2,6
6.496312908,6.158316218,brown,covered,gas,3,4,3,5,5
7.47859764,6.144555462,brown,covered,gas,3,2,5,3,9
12.32718803,6.258213715,brown,covered,electric,5,5,2,3,4
9.77205924,6.994143932,brown,uncovered,electric,1,2,2,4,7
10.36778611,8.113485935,brown,covered,electric,1,3,3,5,8
6.395172271,5.49887639,white,covered,electric,3,1,5,4,1
7.568113785,5.194889514,brown,covered,gas,5,4,2,4,1
11.20453372,7.03719847,white,covered,electric,2,5,1,4,2
9.355908149,6.609629853,brown,uncovered,gas,3,2,4,5,1
11.89006471,5.290601893,brown,uncovered,electric,5,2,5,5,1
6.817469087,6.106391676,white,covered,gas,5,5,5,5,4
11.52503403,6.387316017,brown,uncovered,electric,1,4,4,1,4
7.104634131,6.454884407,brown,uncovered,gas,4,2,1,3,8
12.43308791,7.591483505,brown,uncovered,electric,3,1,4,4,2
10.28383219,6.97084503,brown,covered,gas,2,2,5,5,6
7.612243305,5.933195722,white,covered,electric,3,5,4,1,10
9.17985503,5.8847479,white,covered,electric,4,4,2,4,1
10.21554441,7.481228811,brown,covered,gas,1,2,4,4,6
10.74474488,4.821013203,white,covered,gas,5,4,5,2,9
11.34611609,6.134534118,white,covered,gas,2,3,5,2,3
10.02500478,5.555592334,white,covered,gas,2,1,3,5,5
13.43193367,5.804385791,white,uncovered,gas,3,4,4,2,4
12.47259466,5.975875161,brown,covered,electric,1,3,1,4,4
8.892180516,8.104428432,white,covered,electric,4,1,1,5,5
11.67065049,7.356604005,brown,uncovered,gas,1,2,4,1,8
5.685231026,7.813482562,brown,covered,electric,5,5,5,1,1
12.94738903,8.134297467,white,uncovered,electric,2,1,2,2,8
13.36622539,5.85590581,brown,uncovered,electric,4,4,4,3,5
9.19091997,8.046871874,brown,uncovered,electric,5,5,4,5,5
10.20485217,6.519695864,brown,covered,electric,1,1,1,3,4
8.992678434,7.082899247,white,covered,gas,1,4,1,3,9
10.39104558,5.966351583,white,uncovered,electric,4,5,3,3,8
11.64636361,6.426800025,white,uncovered,gas,1,2,3,1,10
13.6721592,6.471827665,brown,covered,gas,2,5,4,2,3
8.83968438,8.198696318,brown,uncovered,gas,1,1,4,4,2
8.803839215,5.011233027,brown,covered,gas,1,5,1,2,4
12.77734578,6.599339849,white,uncovered,gas,2,5,2,5,6
8.921101582,5.946093917,white,covered,electric,4,5,5,4,3
11.61614434,6.361132429,white,uncovered,gas,4,4,3,2,5
13.5807327,5.277916635,white,uncovered,gas,4,1,3,5,7
10.28726758,7.437689526,white,covered,gas,3,2,3,4,1
10.10616139,4.348209636,brown,covered,gas,5,3,2,1,2
11.45763409,3.911359016,white,covered,gas,5,5,3,3,8
10.14637077,6.750114751,white,covered,electric,5,3,1,1,4
6.760247356,4.848633211,white,covered,gas,2,4,5,5,6
10.44353827,6.071465468,white,uncovered,electric,3,5,2,4,9
8.34281259,6.900678509,brown,covered,gas,1,5,4,1,7
8.441409665,6.979846844,brown,uncovered,gas,2,3,4,3,4
7.505915701,6.247613088,white,covered,gas,3,1,4,3,9
9.062072236,6.53962641,white,covered,electric,2,3,4,5,9
12.17471601,7.101520956,brown,uncovered,gas,4,4,1,3,5
9.531890774,4.582510458,brown,covered,gas,4,4,5,4,5
9.550244375,6.20559384,brown,covered,electric,1,3,1,2,2
12.7923513,5.505850806,brown,uncovered,electric,4,4,5,4,4
10.13736447,6.173251064,white,covered,gas,4,5,3,4,1
7.762812238,6.442492409,brown,covered,electric,4,4,5,5,6
6.094709189,6.082324184,brown,covered,electric,5,1,3,4,2
7.729995064,5.264693192,white,covered,electric,5,5,1,2,4
9.995866903,6.586921932,brown,covered,electric,4,5,1,5,7
7.052972278,4.18729704,white,covered,electric,4,4,4,3,10
10.91995505,6.08736238,brown,covered,gas,2,1,1,2,9
9.754804536,5.465758931,white,uncovered,electric,1,5,5,5,8
6.438253767,7.095143447,brown,covered,gas,1,5,3,1,1
14.87409321,6.171121894,white,uncovered,gas,3,1,5,3,7
11.6557451,7.222443736,white,uncovered,gas,4,5,3,3,4
9.245544016,5.934056411,white,uncovered,electric,1,3,2,1,4
11.34723848,7.469920698,brown,uncovered,gas,5,4,2,3,2
7.479644252,6.4621804,white,covered,gas,2,2,3,1,6
8.153462851,6.631240399,white,uncovered,gas,4,5,5,5,5
12.62850272,4.95013739,white,covered,electric,2,3,1,5,8
9.958512098,6.357624189,white,uncovered,electric,5,1,1,1,7
11.82825248,7.745528282,white,uncovered,electric,2,1,4,1,5
12.70378748,4.828224722,brown,covered,electric,5,2,5,5,1
9.350645964,5.622973238,white,covered,gas,1,2,4,4,6
8.917628101,5.980444356,white,uncovered,gas,5,5,5,1,6
9.748721837,8.824138477,white,uncovered,gas,5,3,2,3,5
10.49785005,4.916192976,brown,covered,gas,2,4,4,3,7
12.07735405,6.402286335,brown,uncovered,electric,5,1,3,4,4
10.58610336,6.426470359,brown,covered,electric,4,3,3,3,4
9.178111974,6.300023624,white,covered,electric,3,2,2,1,3
6.444292236,7.243205684,white,covered,gas,1,4,1,1,5
10.06115151,7.093123664,white,covered,gas,1,4,2,5,10
9.41921461,6.196417447,brown,covered,electric,1,2,2,3,2
11.49210117,7.274424109,white,uncovered,gas,5,1,3,1,10
9.81279661,6.764691441,white,uncovered,electric,5,4,1,3,4
13.35011671,7.244384344,brown,uncovered,electric,5,1,3,3,5
11.15680524,6.526639509,brown,uncovered,gas,5,3,2,5,2
12.44795417,6.476348795,white,uncovered,electric,1,5,2,5,6
10.95707285,9.277190887,brown,uncovered,electric,4,1,3,1,3
12.16754807,7.582570146,white,uncovered,electric,4,5,4,4,4
10.96315344,5.239447437,brown,covered,electric,2,3,3,1,2
9.356377763,6.188861964,white,covered,gas,5,4,3,5,10
6.69695721,6.519022685,white,covered,electric,4,1,1,1,10
13.71753843,6.86983459,white,uncovered,electric,4,2,1,3,5
9.349909386,7.417389751,brown,uncovered,gas,2,3,5,5,3
11.69248171,8.429146497,white,uncovered,electric,1,2,4,4,10
9.965925598,5.428199707,brown,uncovered,gas,5,4,1,3,8
10.42861953,5.301222837,brown,uncovered,gas,5,1,2,5,9
10.60372135,5.52672237,white,covered,gas,2,1,5,3,8
14.62473977,8.545081849,brown,uncovered,electric,3,5,3,3,3
5.463703629,6.202163997,white,covered,gas,5,4,4,5,4
11.77370283,7.789073364,white,covered,gas,1,4,1,1,6
8.137669507,5.152894691,brown,covered,gas,5,5,3,3,5
10.93876693,6.081920136,white,covered,electric,5,3,1,3,2
11.62092106,4.778427046,white,covered,gas,3,4,2,2,6
7.59008816,6.077878093,brown,covered,electric,1,4,4,2,2
9.689038316,5.923098135,brown,uncovered,electric,1,1,4,5,9
11.88067199,6.237487469,brown,uncovered,electric,5,1,2,4,8
9.591121279,6.487362006,brown,uncovered,gas,4,2,2,5,2
10.82343374,6.26081516,brown,uncovered,electric,5,4,3,3,4
8.698794693,7.179077782,brown,covered,gas,1,2,3,5,1
10.08226741,5.75186215,brown,covered,electric,5,1,4,2,2
11.45805143,6.787383175,white,uncovered,electric,5,5,1,5,5
10.81808152,5.232358848,brown,uncovered,electric,2,3,2,3,6
13.61616744,6.314168354,white,uncovered,electric,1,1,4,4,5
12.51359942,4.939347763,white,uncovered,electric,2,3,1,3,2
7.526124497,6.886515602,white,uncovered,gas,1,3,4,5,9
12.24797229,6.844072787,white,uncovered,gas,5,4,2,4,1
12.0440533,7.537521541,brown,uncovered,gas,2,2,2,1,8
10.41462267,7.152761696,brown,uncovered,electric,2,1,3,1,8
10.49183065,8.437370151,brown,uncovered,gas,1,5,3,3,8
8.896189493,5.758739892,white,covered,electric,1,2,3,4,8
12.26911395,6.253921822,brown,uncovered,electric,4,5,5,5,5
8.077772675,6.343079612,brown,covered,electric,1,2,4,2,8
12.02762061,4.935538335,brown,uncovered,electric,5,1,3,5,8
7.760642002,5.068841249,white,uncovered,electric,4,5,4,1,6
15.7630522,6.028309372,white,uncovered,electric,5,5,3,4,9
10.851101420000001,6.597658613,white,covered,electric,1,1,1,1,7
10.62136427,5.638372553,brown,uncovered,gas,4,2,4,2,10
4.836790907,4.970968944,white,covered,electric,5,5,2,1,5
7.588081663,5.655597551,white,covered,gas,1,5,3,3,8
9.735089313,8.161129401,white,uncovered,electric,4,2,5,2,2
8.242248856,5.695894542,brown,uncovered,gas,2,4,5,2,8
9.650355702,4.325446833,brown,covered,gas,5,4,5,2,2
7.804444776,6.100954462,brown,covered,electric,2,1,1,1,8
12.28188564,6.337303249,brown,uncovered,gas,4,4,2,1,7
4.438748934,7.7036564,brown,covered,gas,1,4,1,1,1
12.42338382,4.84059402,brown,covered,electric,5,3,2,4,10
12.82891921,7.164046428,brown,uncovered,electric,3,4,1,4,8
8.394974561,5.150878374,white,covered,gas,2,3,4,2,1
11.3985962,4.166033315,white,covered,electric,5,5,4,1,7
12.37330788,6.837411419,brown,uncovered,electric,4,4,2,5,6
7.800936764,5.623670462,brown,uncovered,gas,2,2,5,4,10
6.458054251,6.204998237,white,uncovered,electric,5,3,5,2,4
10.7907332,7.644206202,brown,covered,gas,3,2,4,4,5
12.51238234,6.211475889,white,uncovered,gas,4,2,4,5,5
11.94672864,5.675279084,white,uncovered,gas,1,4,3,5,3
8.235473978,6.992001517,brown,uncovered,electric,4,5,2,2,5
10.87216768,4.952652265,white,uncovered,electric,2,2,5,4,1
7.568980823,5.453217731,white,covered,gas,2,4,2,5,3
12.57548914,4.377397238,white,uncovered,gas,1,5,2,1,10
9.073316265,4.45003697,brown,covered,electric,4,4,3,4,10
10.99928309,5.545600123,brown,uncovered,gas,1,3,3,2,2
13.15252807,6.366095738,brown,uncovered,electric,4,2,2,4,6
9.310713713,7.368965697,white,uncovered,electric,3,1,4,5,3
10.5585294,5.73789867,white,uncovered,electric,3,3,1,4,4
12.27884609,7.627275227,brown,uncovered,gas,4,3,3,1,3
11.6153259,5.651200645,brown,uncovered,electric,5,4,5,2,9
13.03001393,7.093606373,white,uncovered,electric,1,2,5,3,5
12.4177958,5.896103709,white,uncovered,electric,3,1,4,5,2
11.53920722,4.640765643,brown,covered,gas,1,4,2,3,6
13.15737365,5.861187932,white,covered,electric,3,3,2,5,7
10.07035057,6.028151025,brown,uncovered,gas,1,4,5,5,3
10.51597389,6.465902908,white,uncovered,electric,5,4,4,5,3
9.898281619,6.818471919,brown,uncovered,gas,5,4,1,2,5
9.824728815,6.10221286,white,uncovered,electric,4,2,3,5,1
10.36421372,6.576598114,white,covered,electric,2,2,5,5,9
12.37098358,5.780371281,brown,uncovered,electric,2,2,1,1,5
9.5709452,6.982444523,brown,uncovered,gas,3,1,5,1,7
7.984386206,6.800964166,brown,covered,electric,1,1,1,5,1
10.65678253,4.72174284,white,uncovered,electric,3,5,4,5,2
13.47862641,5.614829308,brown,covered,electric,5,4,5,1,8
11.13290294,6.91393302,brown,uncovered,electric,2,5,5,2,4
11.03625984,6.062715903,brown,covered,electric,1,2,4,4,1
10.08730136,5.505286401,brown,uncovered,electric,5,2,5,1,5
7.804363633,6.138595956,brown,covered,electric,2,5,4,1,8
10.07670424,4.842925759,white,covered,gas,2,4,4,1,7
10.35629465,7.505349282,brown,uncovered,electric,3,5,2,4,10
9.93233791,4.708126797,white,covered,gas,5,3,4,3,7
9.533410863,6.467339849,brown,uncovered,gas,4,1,5,5,2
8.585076309,8.361849789,white,uncovered,gas,2,4,2,5,2
10.41419954,8.962304228,brown,uncovered,gas,3,1,1,5,2
9.330433007,5.887855186,white,uncovered,electric,2,2,3,2,2
12.47660569,6.231328643,brown,uncovered,electric,4,4,2,3,10
9.163711386,5.550200513,brown,covered,gas,3,2,5,3,6
13.09032533,5.803792126,white,covered,electric,5,3,1,2,8
10.79964864,7.570725811,white,covered,gas,2,3,1,5,9
9.211391067,6.443459466,brown,uncovered,gas,2,5,2,3,9
8.921267997,4.530289845,brown,covered,gas,5,4,5,4,8
13.24286583,4.57472043,brown,uncovered,electric,1,3,4,4,1
10.82794288,7.895101418,brown,uncovered,gas,5,3,1,5,7
12.81849101,6.731691537,brown,uncovered,electric,5,1,5,2,9
8.076431712,7.04231845,brown,uncovered,electric,4,1,1,1,5
8.997379036,6.101610054,brown,uncovered,electric,2,4,3,4,7
12.93013694,7.688606373,white,uncovered,gas,1,2,5,4,6
11.49028035,6.215438522,brown,uncovered,gas,3,3,4,3,5
11.84484999,6.259759265,brown,uncovered,electric,5,5,5,2,2
10.32741827,5.359954086,brown,covered,electric,2,3,2,2,8
11.33161773,4.554436785,white,covered,gas,4,3,1,1,1
10.58136624,6.316338056,brown,uncovered,electric,5,4,4,3,4
9.025648925,8.262429715,white,uncovered,gas,5,2,4,4,6
9.236704401,6.082662112,white,uncovered,electric,1,3,2,4,3
6.763750206,3.900862843,brown,uncovered,gas,5,3,4,1,8
8.970769658,5.878313489,white,uncovered,gas,4,2,2,3,8
6.640435956,5.716406651,white,covered,gas,2,4,1,3,1
9.514565251,6.97963806,brown,uncovered,electric,1,3,4,1,9
14.310532,6.661900735,brown,uncovered,gas,2,2,2,2,2
11.37314801,6.665058956,brown,uncovered,gas,2,2,3,3,10
8.696819958,7.88956493,brown,uncovered,gas,1,1,4,3,4
12.28364848,6.805453423,brown,uncovered,electric,4,3,1,4,6
10.63789435,6.683398584,brown,covered,gas,2,4,2,4,3
9.5587544,7.296414743,brown,covered,electric,5,3,1,2,9
8.625870718,5.949676383,brown,covered,gas,3,2,1,2,1
15.94322519,4.493676412,brown,uncovered,electric,4,3,1,4,10
13.36088503,6.473575358,brown,uncovered,gas,3,5,2,1,9
7.959910401,6.995384318,white,covered,gas,2,4,1,4,4
11.43942081,5.251113355,white,uncovered,gas,1,5,4,5,1
12.7332053,5.983861857,brown,covered,electric,2,1,5,3,9
13.62729924,4.358790531,white,uncovered,gas,3,3,5,3,2
13.16776244,7.229833869,brown,uncovered,electric,4,5,3,3,6
9.366362227,6.400398998,white,uncovered,electric,5,4,5,5,9
11.35294868,5.399459418,brown,covered,electric,4,1,1,1,9
10.13208779,6.620128874,brown,uncovered,electric,5,2,3,1,8
8.897707512,6.703737458,white,covered,electric,1,5,1,3,9
8.20734632,7.00337933,brown,covered,gas,4,1,3,1,8
8.921757535,6.03591076,white,covered,electric,4,4,3,2,4
16.21055714,6.771698766,white,uncovered,gas,3,1,2,1,5
7.100779251,5.701366338,brown,uncovered,gas,1,4,4,5,3
12.06223317,4.872710776,white,covered,electric,4,5,4,2,6
6.459315621,7.440183396,white,uncovered,electric,3,1,5,1,2
9.989826358,5.442759248,white,covered,electric,1,3,4,5,7
10.85867046,6.401309988,brown,uncovered,electric,5,5,2,3,1
10.85112274,6.136029,white,covered,gas,1,1,3,5,4
10.39779135,6.151042709,white,covered,electric,2,2,2,2,4
12.30368321,6.530175462,brown,uncovered,gas,5,3,5,1,2
10.33528427,5.890249033,brown,uncovered,gas,5,3,4,3,3
10.41506817,6.905462847,white,covered,gas,1,1,4,2,7
8.444956673,5.488676412,white,covered,gas,1,1,5,1,5
10.94053189,6.658885773,white,uncovered,gas,1,3,1,5,10
10.69788969,7.022847247,white,uncovered,electric,3,5,5,5,3
11.11553472,5.31734149,white,covered,gas,5,4,5,3,7
14.11006769,5.79960216,white,uncovered,gas,3,2,2,2,2
9.82911884,6.499717899,brown,uncovered,electric,2,5,5,2,8
13.42437236,7.313844853,white,uncovered,electric,3,1,5,5,2
10.45761464,5.59457903,white,covered,gas,4,4,3,2,3
9.859657034,6.981699843,white,covered,electric,2,2,4,5,3
10.34983296,8.315745523,brown,covered,electric,3,3,3,3,7
8.692801694,5.781535559,white,covered,electric,2,4,5,4,8
7.175176025,6.811727004,brown,uncovered,gas,3,2,5,1,4
8.558708243,4.962018215,brown,covered,electric,3,1,3,5,3
11.82861777,5.902319517,white,uncovered,electric,1,1,3,5,10
8.541693361,5.322739583,brown,uncovered,gas,1,4,3,1,6
11.45509611,4.894161968,brown,covered,electric,2,5,3,5,6
7.484007067,7.54268697,brown,covered,gas,5,2,1,1,7
8.070900683,6.651263972,white,uncovered,gas,1,1,5,3,9
11.95793033,8.218855609,white,uncovered,gas,3,4,3,2,4
8.370604162,5.195366965,white,covered,gas,1,1,2,5,1
11.06968363,5.539617356,white,uncovered,electric,4,2,2,4,4
10.95446575,6.851118477,brown,uncovered,gas,2,1,1,1,5
8.126062124,6.322780491,white,covered,electric,2,4,1,5,4
12.608302,7.785275323,white,uncovered,gas,3,2,4,2,4
7.527160539,4.293034845,brown,covered,electric,1,4,3,1,1
10.94326433,6.427556506,white,uncovered,gas,4,4,1,2,5
6.724653936,5.608485294,white,covered,electric,3,4,1,3,1
11.83062134,7.68503588,white,uncovered,gas,1,3,4,5,2
11.64488612,6.634864263,brown,uncovered,electric,3,4,4,1,7
10.45159714,7.2742806,white,uncovered,gas,4,1,4,4,10
11.49064013,8.028167471,white,uncovered,gas,1,5,2,3,5
10.97511506,6.361007667,white,uncovered,gas,3,4,1,3,2
11.00255291,4.308839786,brown,covered,electric,2,4,1,4,3
12.4854132,6.549466886,brown,uncovered,gas,4,4,1,3,2
10.53632885,5.154053179,brown,uncovered,gas,1,1,5,5,2
11.35350944,6.72852415,brown,uncovered,gas,2,4,4,5,3
10.44734482,5.848365167,white,uncovered,gas,3,5,2,4,5
12.33701011,5.610558689,white,uncovered,gas,1,3,4,2,9
11.73036115,6.199992733,white,covered,electric,2,5,4,1,1
8.452066241,6.305715133,brown,covered,gas,1,5,2,1,1
12.39501969,5.869003075,brown,uncovered,gas,2,5,3,1,4
10.14069326,7.708720861,brown,covered,electric,4,3,2,4,2
9.34128627,6.62741332,white,covered,electric,2,2,5,5,8
11.51606945,4.40658786,white,covered,gas,2,2,2,3,5
10.81857338,6.080449281,white,uncovered,electric,4,1,4,1,8
5.320961694,5.223250641,brown,covered,electric,3,4,3,3,3
12.48033698,6.293479593,brown,uncovered,electric,2,4,5,4,10
8.654512913,6.492930975,white,covered,gas,2,4,5,5,10
6.934407733,5.596964247,brown,covered,gas,2,5,4,4,2
12.92732687,6.87389215,white,covered,gas,4,1,5,4,10
13.90684082,8.208282095,white,uncovered,electric,4,2,3,4,10
11.69956031,5.902809198,brown,covered,electric,1,4,2,1,4
10.568711,7.299863764,white,uncovered,electric,4,4,3,1,2
8.933344583,6.756772903,brown,uncovered,gas,5,5,3,4,2
9.865893455,5.99871012,white,covered,electric,4,2,3,2,4
6.043419594,6.839112749,white,covered,gas,2,2,4,2,9
11.34125514,5.548430959,brown,covered,gas,4,2,2,4,4
12.58253069,4.620767258,white,covered,electric,5,2,3,4,2
9.192915199,6.015259723,white,covered,electric,1,4,3,3,2
12.29383242,8.215847158,brown,uncovered,gas,1,5,2,3,2
9.236867811,8.028022981,brown,uncovered,electric,1,1,3,4,8
11.54310597,7.45602539,brown,uncovered,gas,2,1,3,1,10
11.57013253,7.07142613,brown,uncovered,electric,5,1,3,1,2
10.04825096,6.097688808,white,covered,gas,1,3,5,4,2
6.979690059,6.901347499,brown,covered,gas,5,1,2,2,4
10.87937994,7.361306894,brown,covered,electric,4,4,1,3,1
8.967894543,5.478851709,brown,uncovered,gas,5,2,4,1,8
8.857801271,5.702583964,brown,uncovered,gas,1,4,1,3,1
10.40254592,5.861859032,brown,uncovered,electric,3,1,3,1,8
5.359586364,6.443178354,brown,covered,gas,5,1,1,5,8
12.78897245,5.4943827,white,covered,gas,4,4,1,4,8
12.9252467,6.216919494,brown,uncovered,electric,3,4,5,1,7
11.91067277,6.068383702,brown,covered,electric,3,1,3,1,7
10.71458309,6.875651502,white,uncovered,electric,4,5,4,2,4
11.49285653,6.564299953,brown,uncovered,gas,2,1,1,4,4
12.31208105,5.365994729,brown,covered,gas,4,2,3,4,2
11.0912469,7.73401146,brown,uncovered,gas,3,4,5,2,6
8.709250393,6.134149385,brown,covered,electric,5,5,1,4,10
11.16327411,6.210159234,brown,uncovered,gas,3,4,2,3,9
3.445340564,6.50093797,brown,uncovered,gas,4,3,4,2,9
7.885115143,4.627436564,white,uncovered,electric,4,5,5,4,1
9.223060962,5.774776554,brown,covered,gas,4,3,1,3,10
10.60326889,6.116890456,white,uncovered,electric,1,5,4,4,5
10.57925264,4.617114839,brown,uncovered,electric,1,2,2,3,3
9.741825771,5.896970335,white,covered,electric,3,1,1,1,10
8.727343858,3.91383166,white,covered,gas,1,2,4,5,9
12.22968538,7.103522996,white,covered,electric,5,1,1,2,10
14.68274199,5.411762094,white,uncovered,electric,3,1,5,5,5
9.987386842,3.975811534,white,covered,gas,1,1,5,2,8
7.644148019,7.055993891,brown,uncovered,gas,1,1,1,1,8
13.08181062,5.070963777,brown,uncovered,gas,1,4,2,2,8
11.66395908,7.000434259,white,uncovered,gas,4,5,4,3,10
13.07965662,5.960260206,white,covered,gas,1,3,4,4,9
9.544546296,5.805998535,white,covered,gas,4,2,3,3,10
10.58895157,5.586211966,brown,uncovered,gas,1,5,5,1,3
11.44033638,8.630959227,brown,covered,gas,4,5,3,4,8
10.96944935,5.815895664,white,uncovered,electric,2,3,5,1,6
8.239729991,6.851296099,brown,covered,gas,2,1,2,1,2
11.60040521,6.068628924,brown,covered,electric,3,1,4,3,8
10.22572445,5.980392358,brown,uncovered,gas,5,2,3,1,8
12.06696757,6.599826179,brown,covered,electric,2,4,1,1,5
14.77617288,5.889738599,brown,uncovered,electric,1,1,1,2,7
9.978556081,6.118045582,brown,uncovered,electric,3,1,5,4,8
8.829285874,5.553006903,white,uncovered,gas,4,1,5,5,8
7.250348404,5.981807648,white,covered,electric,3,1,4,4,4
12.08730716,6.170703182,brown,uncovered,gas,1,1,2,5,5
7.436808324,7.268914637,white,uncovered,electric,2,5,3,1,1
8.214236347,5.347512584,white,uncovered,gas,5,3,2,3,6
11.43867111,6.911294817,white,covered,gas,4,1,5,2,3
8.136626049,5.687100428,brown,covered,gas,2,2,1,2,9
8.668005053,7.64236527,brown,uncovered,electric,2,1,2,5,5
11.28904877,5.537650583,white,covered,electric,3,1,4,1,9
7.550694804,6.333875505,white,uncovered,electric,3,3,1,2,10
10.98397836,5.899909978,white,covered,gas,1,3,5,1,8
11.84542226,4.548556519,brown,covered,gas,3,1,5,3,9
6.729174593,8.052428301,brown,covered,electric,5,3,1,5,6
9.75385007,5.763032488,brown,covered,gas,3,5,2,2,4
12.2773023,7.148249292,brown,uncovered,electric,5,3,4,5,7
13.47593,6.75486723,brown,uncovered,electric,4,4,5,5,9
